2024-11-24 10:42:54 | WARNING | Nmap not available: 'nmap program was not found in path. PATH is : C:\\Program Files\\Common Files\\Oracle\\Java\\javapath;C:\\Windows\\system32;C:\\Windows;C:\\Windows\\System32\\Wbem;C:\\Windows\\System32\\WindowsPowerShell\\v1.0\\;C:\\Windows\\System32\\OpenSSH\\;C:\\Program Files\\NVIDIA Corporation\\NVIDIA app\\NvDLISR;C:\\Program Files (x86)\\Common Files\\Acronis\\SnapAPI\\;C:\\Program Files (x86)\\Common Files\\Acronis\\VirtualFile\\;C:\\Program Files (x86)\\Common Files\\Acronis\\VirtualFile64\\;C:\\Program Files (x86)\\Common Files\\Acronis\\FileProtector\\;C:\\Program Files (x86)\\Common Files\\Acronis\\FileProtector64\\;C:\\Program Files\\nodejs\\;C:\\Program Files\\Git\\cmd;C:\\Program Files\\dotnet\\;C:\\Program Files (x86)\\NVIDIA Corporation\\PhysX\\Common;C:\\Users\\nikhi\\AppData\\Local\\Programs\\Python\\Python313\\Scripts\\;C:\\Users\\nikhi\\AppData\\Local\\Programs\\Python\\Python313\\;C:\\Users\\nikhi\\AppData\\Local\\Programs\\Python\\Launcher\\;C:\\Users\\nikhi\\AppData\\Local\\Microsoft\\WindowsApps;C:\\Users\\nikhi\\AppData\\Local\\GitHubDesktop\\bin;C:\\Users\\nikhi\\AppData\\Local\\Programs\\Microsoft VS Code\\bin;C:\\Users\\nikhi\\AppData\\Local\\Microsoft\\WinGet\\Links;C:\\Users\\nikhi\\AppData\\Roaming\\npm;C:\\Program Files\\JetBrains\\PyCharm 2024.3\\bin;;C:\\Users\\nikhi\\AppData\\Local\\Programs\\Windsurf\\bin'. Using fallback scanning method.
2024-11-24 10:42:54 | INFO | Offensive tools initialized
2024-11-24 10:42:54 | INFO | Defensive tools initialized
2024-11-24 10:42:54 | INFO | Starting SIEM system
2024-11-24 10:42:54 | INFO | Starting log collector
2024-11-24 10:42:54 | INFO | Starting log collection
2024-11-24 10:42:54 | INFO | Starting system monitor
2024-11-24 10:42:54 | INFO | Starting defensive tools
2024-11-24 10:42:54 | INFO | Starting system monitoring
2024-11-24 10:42:54 | INFO | Started WindowsEventMonitor
2024-11-24 10:42:54 | INFO | Starting offensive tools
2024-11-24 10:42:54 | INFO | All components started successfully
2024-11-24 10:42:54 | INFO | Starting defensive monitoring
2024-11-24 10:42:54 | INFO | Started ResourceMonitor
2024-11-24 10:42:54 | INFO | Starting SIEM web interface on 0.0.0.0:5000
2024-11-24 10:42:54 | ERROR | Error monitoring Windows events: (1314, 'OpenEventLogW', 'A required privilege is not held by the client.')
